NAME,B19013_001E,state,place
"Mystic city, Iowa",31458,19,55200
"Carroll city, Iowa",47534,19,11080
"Lidderdale city, Iowa",53750,19,45030
"Postville city, Iowa",51250,19,64290
"Brandon city, Iowa",41042,19,08155
"Rowley city, Iowa",57083,19,69060
"New Providence city, Iowa",64167,19,56415
"Owasa city, Iowa",41250,19,60555
"George city, Iowa",53558,19,30225
"Havelock city, Iowa",36250,19,35130
"Davis City city, Iowa",36042,19,19090
"Grand River city, Iowa",40500,19,32070
"Jewell Junction city, Iowa",67188,19,39675
"Pilot Mound city, Iowa",36000,19,62850
"Superior city, Iowa",44000,19,76440
"West Okoboji city, Iowa",68750,19,84450
"Bayard city, Iowa",41316,19,04960
"Guthrie Center city, Iowa",50598,19,33420
"Winterset city, Iowa",52835,19,86520
"Coin city, Iowa",50000,19,14970
"Essex city, Iowa",52454,19,25815
"Lake City city, Iowa",46853,19,42465
"Yetter city, Iowa",-666666666,19,87375
"Belmond city, Iowa",55000,19,05680
"Woolstock city, Iowa",68750,19,87015
"Waverly city, Iowa",64949,19,82875
"Dexter city, Iowa",55455,19,21225
"Pulaski city, Iowa",65179,19,65055
"Earlham city, Iowa",74706,19,23340
"Lost Nation city, Iowa",42875,19,46605
"Lockridge city, Iowa",47500,19,46065
"Derby city, Iowa",40833,19,20125
"Bevington city, Iowa",-666666666,19,06490
"Decorah city, Iowa",62336,19,19405
"Early city, Iowa",47500,19,23475
"Mount Auburn city, Iowa",53942,19,54435
"Jolley city, Iowa",65417,19,39900
"Defiance city, Iowa",47083,19,19585
"Earling city, Iowa",44583,19,23385
"Elk Horn city, Iowa",57500,19,24780
"Portsmouth city, Iowa",56250,19,64200
"Sioux Center city, Iowa",74313,19,73290
"Cambridge city, Maryland",43120,24,12400
"Bowie city, Maryland",113338,24,08775
"Baltimore city, Maryland",50379,24,04000
"Fruitland city, Maryland",56964,24,30950
"Laurel city, Maryland",78313,24,45900
"Crisfield city, Maryland",29688,24,20775
"College Park city, Maryland",66679,24,18750
"Weymouth Town city, Massachusetts",84942,25,78972
"Winthrop Town city, Massachusetts",74069,25,81005
"Quincy city, Massachusetts",77562,25,55745
"Atlanta city, Kansas",44167,20,03050
"Freeport city, Kansas",-666666666,20,24725
"Waldron city, Kansas",26500,20,74625
"Hillsboro city, Kansas",47009,20,32275
"La Crosse city, Kansas",41094,20,37500
"Otis city, Kansas",33333,20,53525
"Olivet city, Kansas",56250,20,52700
"Quenemo city, Kansas",39583,20,58100
"Lenexa city, Kansas",87102,20,39350
"Leoti city, Kansas",57665,20,39550
"McDonald city, Kansas",38750,20,43750
"Richmond city, Kansas",54861,20,59675
"St. Gabriel city, Louisiana",48259,22,67250
"Sharon Springs city, Kansas",49261,20,64375
"Central city, Louisiana",80015,22,13960
"Mansfield city, Louisiana",25426,22,48365
"Ansonia city, Connecticut",54901,09,01150
"Norwalk city, Connecticut",85769,09,55990
"Westlake city, Florida",-666666666,12,76417
"Hampton city, Florida",33864,12,28575
"Starke city, Florida",32177,12,68525
"Holmes Beach city, Florida",73525,12,32150
"Clayton city, Georgia",33417,13,16656
"Sky Valley city, Georgia",81500,13,71282
"Santa Claus city, Georgia",58333,13,68600
"Jesup city, Georgia",39933,13,42268
"Franklin city, Georgia",16067,13,31292
"Stapleton city, Georgia",36563,13,73004
"East Point city, Georgia",43453,13,25720
"Millen city, Georgia",26120,13,51520
"Avera city, Georgia",51250,13,04448
"Cumming city, Georgia",47273,13,20932
"Arcade city, Georgia",56471,13,02648
"Warm Springs city, Georgia",32083,13,80480
"Uvalda city, Georgia",39402,13,78744
"Eton city, Georgia",62727,13,27932
"Perry city, Georgia",49219,13,60340
"Warner Robins city, Georgia",51779,13,80508
"Dallas city, Georgia",43209,13,21324
"Dillard city, Georgia",48000,13,22976
"Hiram city, Georgia",73819,13,39076
"Forest Park city, Georgia",36792,13,30536
"Morrow city, Georgia",52372,13,53004
"Thomaston city, Georgia",28906,13,76168
"Palmetto city, Georgia",47019,13,58884
"Watseka city, Illinois",39281,17,79228
"Sycamore city, Illinois",71698,17,74223
"White Hall city, Illinois",41220,17,81256
"Dallas City city, Illinois",43750,17,18420
"Maroa city, Illinois",60893,17,47072
"Minonk city, Illinois",54932,17,49568
"Mount Vernon city, Illinois",40625,17,51180
"St. Pete Beach city, Florida",76516,12,62885
"Belle Isle city, Florida",88433,12,05300
"Winter Haven city, Florida",46669,12,78275
"Monticello city, Florida",47009,12,46500
"Urbana city, Illinois",37102,17,77005
"Wheaton city, Illinois",103376,17,81048
"Waverly city, Illinois",49167,17,79358
"Marseilles city, Illinois",58750,17,47150
"Morrison city, Illinois",44207,17,50530
"Sterling city, Illinois",43685,17,72546
"Rising Sun city, Indiana",40329,18,64674
"Trenton city, Illinois",60214,17,75991
"Walled Lake city, Michigan",52313,26,83060
"Standish city, Michigan",32446,26,76120
"Greenville city, Michigan",35536,26,35100
"Caro city, Michigan",34167,26,13420
"Linden city, Michigan",72933,26,47820
"Montrose city, Michigan",41354,26,55280
"Mount Morris city, Michigan",33542,26,55960
"Vassar city, Michigan",36631,26,81840
"Hart city, Michigan",40521,26,36920
"Muskegon Heights city, Michigan",30795,26,56360
"Scottville city, Michigan",42083,26,72080
"Zeeland city, Michigan",51549,26,89260
"Lake Angelus city, Michigan",214375,26,44440
"Pontiac city, Michigan",33568,26,65440
"Rochester Hills city, Michigan",93953,26,69035
"Ithaca city, Michigan",48229,26,41340
"Stanton city, Michigan",37824,26,76220
"Wakefield city, Michigan",36056,26,82780
"Adrian city, Michigan",36236,26,00440
"Morenci city, Michigan",39250,26,55500
"Saugatuck city, Michigan",68063,26,71700
"Springfield city, Michigan",39439,26,75700
"St. Joseph city, Michigan",62374,26,70960
"Douglas city, Michigan",59152,26,22740
"DeWitt city, Michigan",96023,26,22120
"Dexter city, Michigan",85469,26,22160
"Manton city, Michigan",36932,26,50880
"Indianola city, Mississippi",28941,28,34740
"Booneville city, Mississippi",36513,28,07780
"Philadelphia city, Mississippi",32818,28,56960
"Magee city, Mississippi",31769,28,44600
"Durant city, Mississippi",19221,28,20500
"Lucedale city, Mississippi",40840,28,42440
"Flowood city, Mississippi",65191,28,25100
"Clinton city, Mississippi",62685,28,14420
"Saltillo city, Mississippi",61198,28,64840
"Kosciusko city, Mississippi",26632,28,38320
"Raymond city, Mississippi",29375,28,61160
"Drew city, Mississippi",25396,28,20020
"Houston city, Mississippi",32105,28,33900
"Okolona city, Mississippi",24932,28,53680
"Avondale city, Arizona",61825,04,04720
"Tempe city, Arizona",57994,04,73000
"Tolleson city, Arizona",45952,04,74190
"Somerton city, Arizona",38315,04,68080
"Buckeye city, Arizona",71707,04,07940
"Sedona city, Arizona",61470,04,65350
"Smackover city, Arkansas",39167,05,64730
"Prairie Grove city, Arkansas",62807,05,57170
"Winslow city, Arkansas",43750,05,76190
"Bald Knob city, Arkansas",30199,05,03280
"Decatur city, Arkansas",40750,05,17740
"Tillar city, Arkansas",36705,05,69230
"Mountain Home city, Arkansas",40408,05,47390
"Huntsville city, Arkansas",34167,05,33970
"Kibler city, Arkansas",47950,05,36670
"Camden city, Arkansas",30199,05,10720
"Clanton city, Alabama",44782,01,15136
"New Hope city, Alabama",55764,01,54168
"Alabaster city, Alabama",80072,01,00820
"Chickasaw city, Alabama",28611,01,14392
"Saraland city, Alabama",60633,01,68160
"Cordova city, Alabama",29606,01,17368
"Adamsville city, Alabama",46322,01,00460
"Fairfield city, Alabama",40652,01,25120
"Homewood city, Alabama",84157,01,35800
"Irondale city, Alabama",56445,01,37864
"Rainbow City city, Alabama",50547,01,63288
"Gardendale city, Alabama",72351,01,29056
"Benson city, Arizona",32783,04,05770
"Douglas city, Arizona",35514,04,20050
"Centertown city, Kentucky",42917,21,13870
"Taylor Mill city, Kentucky",68031,21,75738
"Fordsville city, Kentucky",33625,21,28270
"Elsmere city, Kentucky",54602,21,24778
"Fort Wright city, Kentucky",85794,21,28612
"Kenton Vale city, Kentucky",36250,21,42094
"McHenry city, Kentucky",38250,21,49098
"Morganfield city, Kentucky",38228,21,53472
"Corbin city, Kentucky",40119,21,17362
"Lakeside Park city, Kentucky",90379,21,43606
"Ludlow city, Kentucky",56393,21,48378
"Ryland Heights city, Kentucky",59375,21,67602
"Hanson city, Kentucky",41691,21,34390
"White Plains city, Kentucky",48073,21,82722
"Cloverport city, Kentucky",23929,21,15904
"Woodbury city, Kentucky",37083,21,84432
"Sandy Hook city, Kentucky",19375,21,68556
"Henderson city, Kentucky",39887,21,35866
"Campton city, Kentucky",19648,21,12358
"Frenchburg city, Kentucky",33750,21,29260
"Shepherdsville city, Kentucky",52448,21,70086
"Fort Thomas city, Kentucky",78972,21,28594
"Brownsville city, Kentucky",33229,21,10324
"Fulton city, Kentucky",25375,21,29566
"Dawson Springs city, Kentucky",25221,21,20224
"Arlington city, Kentucky",22344,21,02044
"Mackville city, Kentucky",45000,21,49206
"Springfield city, Kentucky",40915,21,72660
"Ashland city, Kentucky",40917,21,02368
"Owensboro city, Kentucky",43369,21,58620
"Warsaw city, Kentucky",40108,21,80706
"South Shore city, Kentucky",25592,21,72210
"Anchorage city, Kentucky",187946,21,01504
"Vine Grove city, Kentucky",62596,21,79734
"Harlan city, Kentucky",24432,21,34732
"Forest Hills city, Kentucky",86563,21,28342
"Hickory Hill city, Kentucky",88125,21,36374
"Indian Hills city, Kentucky",190313,21,39304
"Mockingbird Valley city, Kentucky",227750,21,52842
"Old Brownsboro Place city, Kentucky",146250,21,57658
"Beattyville city, Kentucky",13533,21,04546
"Fleming-Neon city, Kentucky",25694,21,27846
"London city, Kentucky",37175,21,47476
"Rolling Fields city, Kentucky",177500,21,66486
"Ten Broeck city, Kentucky",-666666666,21,75963
"Thornhill city, Kentucky",108750,21,76380
"Jenkins city, Kentucky",27763,21,40312
"Whitesburg city, Kentucky",36776,21,82776
"St. Paul city, Kansas",50417,20,62500
"Stark city, Kansas",30208,20,68025
"Bushton city, Kansas",64250,20,09700
"Jennings city, Kansas",51250,20,35375
"Gridley city, Kansas",38958,20,28850
"Douglass city, Kansas",56776,20,18400
"El Dorado city, Kansas",43314,20,20075
"Bucklin city, Kansas",58750,20,09000
"Garfield city, Kansas",55000,20,25750
"Garden City city, Kansas",55987,20,25325
"Almena city, Kansas",45938,20,01425
"Oxford city, Kansas",57386,20,53850
"Wellington city, Kansas",44596,20,76475
"Olpe city, Kansas",68750,20,52800
"Palco city, Kansas",34375,20,54125
"Ingalls city, Kansas",62344,20,34225
"Raymond city, Kansas",61250,20,58550
"Sublette city, Kansas",51591,20,68775
"Earlton city, Kansas",29531,20,19275
"Little River city, Kansas",46618,20,41575
"Medicine Lodge city, Kansas",48306,20,45500
"Lebo city, Kansas",56429,20,39125
"Waverly city, Kansas",46333,20,76050
"Blue Mound city, Kansas",31250,20,07600
"Havensville city, Kansas",88611,20,30775
"Louisville city, Kansas",40455,20,42925
"Chetopa city, Kansas",30921,20,12950
"Oswego city, Kansas",43232,20,53450
"Shawnee city, Kansas",87120,20,64500
"Westwood city, Kansas",79955,20,77500
"Westwood Hills city, Kansas",153750,20,77525
"Cheney city, Kansas",62823,20,12775
"Linn city, Kansas",41944,20,41425
"Cherryvale city, Kansas",37826,20,12925
"Elk City city, Kansas",24750,20,20250
"Cullison city, Kansas",53125,20,16675
"Pratt city, Kansas",49767,20,57625
"Richfield city, Kansas",103125,20,59200
"Rolla city, Kansas",51488,20,60900
"Jewell city, Kansas",38631,20,35475
"Inman city, Kansas",54141,20,34275
"Clearwater city, Kansas",71875,20,13925
"Leavenworth city, Kansas",59132,20,39000
"Linwood city, Kansas",48182,20,41475
"Bern city, Kansas",73125,20,06275
"Corning city, Kansas",61875,20,15725
"Goff city, Kansas",44688,20,26775
"Oneida city, Kansas",22098,20,52900
"Munden city, Kansas",38750,20,49150
"Vining city, Kansas",-666666666,20,73950
"Washington city, Kansas",46875,20,75825
"Coffeyville city, Kansas",33750,20,14600
"Sawyer city, Kansas",46875,20,63275
"Oak Hill city, Kansas",-666666666,20,51700
"Randall city, Kansas",42500,20,58450
"Florence city, Kansas",35750,20,23600
"Marion city, Kansas",44432,20,44750
"Burr Oak city, Kansas",30781,20,09525
"Assaria city, Kansas",58125,20,02850
"Cambridge city, Massachusetts",103154,25,11000
"Deep River city, Iowa",41667,19,19495
"Stacyville city, Iowa",40833,19,74820
"Ringsted city, Iowa",45000,19,67170
"Westphalia city, Iowa",53250,19,84540
"Graf city, Iowa",45000,19,31845
"Van Meter city, Iowa",94375,19,80445
"Springville city, Iowa",63365,19,74775
"Morley city, Iowa",36250,19,54030
"Lanesboro city, Iowa",43438,19,43140
"Pacific Junction city, Iowa",49306,19,60825
"Newton city, Iowa",48481,19,56505
"What Cheer city, Iowa",40769,19,84900
"Riceville city, Iowa",44402,19,66585
"St. Ansgar city, Iowa",63750,19,69735
"Des Moines city, Iowa",53525,19,21000
"Elkhart city, Iowa",58750,19,24735
"Ocheyedan city, Iowa",53750,19,58530
"Cumming city, Iowa",103750,19,17850
"Martensdale city, Iowa",56667,19,49890
"St. Marys city, Iowa",69271,19,70095
"Rake city, Iowa",36250,19,65415
"Calmar city, Iowa",59250,19,10045
"Sac City city, Iowa",49744,19,69645
"Schaller city, Iowa",49688,19,71085
"Elk Run Heights city, Iowa",60156,19,24870
"Evansdale city, Iowa",49786,19,25995
"Iowa Falls city, Iowa",45897,19,38640
"Whitten city, Iowa",40250,19,85305
"Titonka city, Iowa",45000,19,78330
"Wesley city, Iowa",53036,19,83415
"Spragueville city, Iowa",35000,19,74460
"Clarinda city, Iowa",50013,19,13575
"Donnellson city, Iowa",53581,19,21810
"Delmar city, Iowa",64464,19,19720
"Rockford city, Iowa",54792,19,68070
"Libertyville city, Iowa",51719,19,44985
"Braddyville city, Iowa",41250,19,07930
"College Springs city, Iowa",36250,19,15105
"Mount Pleasant city, Iowa",51350,19,54705
"Rome city, Iowa",35625,19,68565
"Westwood city, Iowa",95833,19,84835
"Cedar Rapids city, Iowa",58511,19,12000
"Center Point city, Iowa",80577,19,12270
"Hiawatha city, Iowa",48191,19,35940
"Reasnor city, Iowa",41667,19,65955
"Inwood city, Iowa",56765,19,38415
"Lester city, Iowa",68750,19,44670
"Tipton city, Iowa",64013,19,78285
"Williams city, Iowa",49375,19,85800
"Centerville city, Iowa",34805,19,12315
"Scott city, Louisiana",54551,22,68475
"West Monroe city, Louisiana",34454,22,80955
"Kaplan city, Louisiana",34943,22,39055
"Clinton city, Indiana",38734,18,13780
"Butler city, Indiana",57344,18,09532
"Aurora city, Indiana",45281,18,02782
"New Albany city, Indiana",48734,18,52326
"Valparaiso city, Indiana",59533,18,78326
"Gas City city, Indiana",42454,18,27054
"Marion city, Indiana",32977,18,46908
"Scottsburg city, Indiana",42064,18,68526
"Angola city, Indiana",47878,18,01666
"Columbia City city, Indiana",47075,18,14716
"Shelbyville city, Indiana",52901,18,69318
"McRae-Helena city, Georgia",28155,13,49100
"Reidsville city, Georgia",29665,13,64512
"Cleveland city, Georgia",39431,13,16824
"Lyons city, Georgia",25883,13,48232
"Young Harris city, Georgia",32500,13,84960
"Lookout Mountain city, Georgia",114191,13,47336
"Lovejoy city, Georgia",45488,13,47616
"Bainbridge city, Georgia",37985,13,04896
"Mansfield city, Georgia",36818,13,49616
"Greenville city, Georgia",28182,13,35016
"Chatsworth city, Georgia",41576,13,15508
"Meansville city, Georgia",34250,13,50596
"Albany city, Georgia",36615,13,01052
"Barnesville city, Georgia",27308,13,05344
"Snellville city, Georgia",74535,13,71604
"Sugar Hill city, Georgia",87090,13,74180
"Dalton city, Georgia",44696,13,21380
"Marquette Heights city, Illinois",60804,17,47111
"Chenoa city, Illinois",59333,17,12931
"Monmouth city, Illinois",44037,17,50010
"Sumner city, Illinois",35792,17,73703
"Layton city, Florida",51786,12,39725
"Atlantic Beach city, Florida",78059,12,02400
"Jacksonville Beach city, Florida",91037,12,35050
"Deltona city, Florida",52616,12,17200
"New Smyrna Beach city, Florida",57043,12,48625
"Neptune Beach city, Florida",90037,12,48100
"Edgewater city, Florida",49878,12,19825
"St. Augustine Beach city, Florida",86056,12,62525
"Danielsville city, Georgia",51319,13,21632
"Adrian city, Georgia",23393,13,00660
"Fayetteville city, Georgia",73526,13,28968
"Peachtree City city, Georgia",101121,13,59724
"Union Point city, Georgia",31453,13,78380
"Centerville city, Georgia",59435,13,14920
"Baxley city, Georgia",31486,13,06016
"Winterville city, Georgia",75313,13,83728
"Edge Hill city, Georgia",-666666666,13,26224
"Lula city, Georgia",49667,13,47896
"Moultrie city, Georgia",27129,13,53060
"Norman Park city, Georgia",44219,13,55860
"Chamblee city, Georgia",61797,13,15172
"Live Oak city, Florida",47859,12,40875
"Clarkston city, Georgia",41070,13,16544
"Lithonia city, Georgia",32670,13,46860
"Pine Lake city, Georgia",52266,13,61040
"Mishawaka city, Indiana",43248,18,49932
"Carmel city, Indiana",112765,18,10342
"Jasper city, Indiana",57062,18,37782
"Hammond city, Indiana",46406,18,31000
"Crown Point city, Indiana",76927,18,16138
"Callaway city, Florida",50383,12,09725
"Mexico Beach city, Florida",68100,12,44300
"West Park city, Florida",46765,12,76658
"Coral Gables city, Florida",100843,12,14250
"Cairo city, Illinois",26439,17,10383
"Galva city, Illinois",43387,17,28430
"Alton city, Illinois",40211,17,01114
"Highland Park city, Illinois",150269,17,34722
"Edwardsville city, Illinois",77411,17,22697
"Mount Sterling city, Illinois",55583,17,51154
"Des Plaines city, Illinois",69760,17,19642
"Robinson city, Illinois",44292,17,64707
"Jacksonville city, Illinois",43976,17,38115
"Elgin city, Illinois",69041,17,23074
"Lexington city, Illinois",63221,17,43094
"West Chicago city, Illinois",78116,17,80060
"Bloomington city, Illinois",67507,17,06613
"Assumption city, Illinois",45417,17,02609
"Clinton city, Illinois",46923,17,15001
"Pana city, Illinois",50028,17,57472
"Nason city, Illinois",45114,17,51726
"Lockport city, Illinois",90475,17,44225
"Hurst city, Illinois",38438,17,36815
"Dundas city, Minnesota",91481,27,17126
"Sleepy Eye city, Minnesota",52328,27,60844
"Williams city, Minnesota",45000,27,70402
"Luverne city, Minnesota",56552,27,38564
"Steen city, Minnesota",49722,27,62662
"Wheaton city, Minnesota",44944,27,69844
"Porter city, Minnesota",45833,27,52144
"Mantorville city, Minnesota",80000,27,39986
"Browerville city, Minnesota",50978,27,08110
"Osakis city, Minnesota",45250,27,48796
"Staples city, Minnesota",45152,27,62446
"Belgrade city, Minnesota",46397,27,04762
"Clearwater city, Minnesota",67063,27,11800
"Cold Spring city, Minnesota",61548,27,12484
"Holdingford city, Minnesota",58958,27,29582
"St. Rosa city, Minnesota",58750,27,58072
"Cohasset city, Minnesota",64375,27,12412
"Deer River city, Minnesota",33214,27,15310
"Warba city, Minnesota",40250,27,68080
"Zemple city, Minnesota",41875,27,72184
"Lafayette city, Minnesota",73750,27,33920
"Mankato city, Minnesota",47924,27,39878
"Canton city, Minnesota",51500,27,09802
"Dover city, Minnesota",75568,27,16264
"Alden city, Minnesota",58750,27,00838
"Conger city, Minnesota",56250,27,12952
"Myrtle city, Minnesota",27917,27,44890
"Princeton city, Minnesota",36201,27,52522
"Harris city, Minnesota",75357,27,27278
"Lindstrom city, Minnesota",83750,27,37304
"Chatfield city, Minnesota",74135,27,11008
"Blooming Prairie city, Minnesota",55357,27,06580
"Medford city, Minnesota",72679,27,41426
"Foxhome city, Minnesota",70833,27,22202
"Lewiston city, Minnesota",66016,27,36800
"Pine Springs city, Minnesota",138000,27,51316
"St. Marys Point city, Minnesota",75781,27,57292
"White Bear Lake city, Minnesota",71709,27,69970
"Greenbush city, Minnesota",49583,27,25604
"Emmons city, Minnesota",51250,27,19340
"Hayward city, Minnesota",41771,27,27944
"Clements city, Minnesota",56250,27,11836
"Landfall city, Minnesota",33600,27,35414
"Utica city, Minnesota",71250,27,66424
"Dellwood city, Minnesota",193000,27,15616
"Hastings city, Minnesota",71264,27,27530
"Mahtomedi city, Minnesota",105958,27,39428
"Babbitt city, Minnesota",45458,27,03106
"Tower city, Minnesota",38750,27,65272
"Otsego city, Minnesota",105290,27,49138
"Bay St. Louis city, Mississippi",39721,28,03980
"Waveland city, Mississippi",43860,28,78200
"Boyne City city, Michigan",52604,26,09820
"Iron Mountain city, Michigan",49364,26,40960
"Big Rapids city, Michigan",26227,26,08300
"Olivet city, Michigan",40662,26,60580
"Mount Clemens city, Michigan",43018,26,55820
"Grand Ledge city, Michigan",59738,26,33420
"Roseville city, Michigan",47648,26,69800
"Erskine city, Minnesota",36875,27,19700
"Winger city, Minnesota",36042,27,70870
"Savage city, Minnesota",119291,27,58738
"Lake Park city, Minnesota",44883,27,34784
"Wolf Lake city, Minnesota",61875,27,71338
"East Bethel city, Minnesota",93375,27,17486
"Ham Lake city, Minnesota",103655,27,26738
"Lino Lakes city, Minnesota",115368,27,37322
"Northrop city, Minnesota",46875,27,47212
"Trimont city, Minnesota",54338,27,65470
"Truman city, Minnesota",51083,27,65668
"Willernie city, Minnesota",49609,27,70366
"Birchwood Village city, Minnesota",108542,27,06058
"Hugo city, Minnesota",89969,27,30392
"Marine on St. Croix city, Minnesota",96250,27,40562
"Genola city, Minnesota",31250,27,23444
"Hillman city, Minnesota",-666666666,27,29150
"Kinbrae city, Minnesota",-666666666,27,33236
"Round Lake city, Minnesota",45682,27,56086
"Worthington city, Minnesota",48854,27,71734
"Cologne city, Minnesota",90042,27,12664
"Waconia city, Minnesota",99602,27,67432
"Hokah city, Minnesota",53438,27,29510
"Goodview city, Minnesota",60956,27,24524
"Vesta city, Minnesota",47083,27,66982
"Oronoco city, Minnesota",121250,27,48598
"Rochester city, Minnesota",73106,27,54880
"Minnesota City city, Minnesota",64750,27,43144
"Farmington city, Minnesota",95331,27,20618
"Montevideo city, Minnesota",46781,27,43720
"Rice city, Minnesota",75598,27,53998
"Apple Valley city, Minnesota",89251,27,01900
"Hampton city, Minnesota",81563,27,26864
"Hendrum city, Minnesota",43068,27,28484
"Holland city, Minnesota",38750,27,29618
"Greers Ferry city, Arkansas",45598,05,28810
"Glenwood city, Arkansas",29769,05,27310
"Wheatley city, Arkansas",32250,05,74840
"Clarendon city, Arkansas",23365,05,13990
"Mount Ida city, Arkansas",39091,05,47690
"Fifty-Six city, Arkansas",26364,05,23680
"Benton city, Arkansas",59029,05,05290
"Rison city, Arkansas",35000,05,59480
"McGehee city, Arkansas",27936,05,42770
"Amity city, Arkansas",26528,05,01360
"Hazen city, Arkansas",35799,05,30940
"Beebe city, Arkansas",44939,05,04600
"Judsonia city, Arkansas",33281,05,36040
"Arkadelphia city, Arkansas",33133,05,01870
"Harrisburg city, Arkansas",39677,05,30400
"Danville city, Arkansas",47292,05,17320
"Prescott city, Arkansas",37540,05,57260
"Havana city, Arkansas",38954,05,30790
"Knobel city, Arkansas",31016,05,37240
"Lake City city, Arkansas",47222,05,37780
"Luxora city, Arkansas",22961,05,42170
"Pollard city, Arkansas",37679,05,56600
"Pottsville city, Arkansas",47546,05,56990
"Reyno city, Arkansas",33056,05,59180
"Rockport city, Arkansas",50625,05,60020
"Mammoth Spring city, Arkansas",35556,05,43670
"Bearden city, Arkansas",24400,05,04420
"Chidester city, Arkansas",41250,05,13750
"Edna Bay city, Alaska",-666666666,02,20970
"Hughes city, Alaska",28750,02,33910
"Huslia city, Alaska",39722,02,34350
"McGrath city, Alaska",50278,02,46010
"Angoon city, Alaska",33750,02,03440
"Shishmaref city, Alaska",38125,02,69770
"Teller city, Alaska",27500,02,75930
"Manokotak city, Alaska",40938,02,46890
"Kotlik city, Alaska",33438,02,41720
"St. Mary's city, Alaska",42500,02,66140
"Kaktovik city, Alaska",63333,02,36990
"Goodnews Bay city, Alaska",37500,02,29290
"Napakiak city, Alaska",25795,02,52390
"Nunam Iqua city, Alaska",31250,02,56600
"Kwethluk city, Alaska",41250,02,42380
"Nightmute city, Alaska",48438,02,53930
"Fort Yukon city, Alaska",32708,02,26760
"Grayling city, Alaska",27500,02,30060
"Tanana city, Alaska",40313,02,75160
"Kivalina city, Alaska",53750,02,39960
"Aleknagik city, Alaska",56250,02,01420
"Ekwok city, Alaska",33000,02,21810
"Ambler city, Alaska",46250,02,01970
"Kotzebue city, Alaska",81188,02,41830
"El Segundo city, California",109577,06,22412
"Irwindale city, California",72500,06,36826
"Lomita city, California",71606,06,42468
"Long Beach city, California",63017,06,43000
"Pasadena city, California",83068,06,56000
"Pomona city, California",60598,06,58072
"Walnut city, California",108669,06,83332
"Westminster city, Maryland",60518,24,83100
"Frostburg city, Maryland",42699,24,30900
"Annapolis city, Maryland",85636,24,01600
"Taneytown city, Maryland",73649,24,76725
"Brookville city, Kansas",56250,20,08575
"White City city, Kansas",40000,20,77825
"Wilsey city, Kansas",39583,20,79650
"Kinsley city, Kansas",49138,20,37075
"Fox Chase city, Kentucky",83281,21,28785
"Hebron Estates city, Kentucky",61000,21,35545
"California city, Kentucky",-666666666,21,11872
"Southgate city, Kentucky",57458,21,71976
"Bardwell city, Kentucky",39583,21,03664
"Wilder city, Kentucky",66190,21,83172
"Woodlawn city, Kentucky",60000,21,84522
"Ewing city, Kentucky",39135,21,25786
"Pineville city, Kentucky",19063,21,61248
"Carrollton city, Kentucky",40061,21,13024
"Prestonville city, Kentucky",24886,21,62958
"Martin city, Kentucky",20000,21,50286
"LaFayette city, Kentucky",32500,21,43444
"Scottsville city, Kentucky",30802,21,69114
"Kevil city, Kentucky",46979,21,42292
"Burgin city, Kentucky",50750,21,11044
"Bardstown city, Kentucky",54328,21,03628
"Udell city, Iowa",-666666666,19,79410
"Nora Springs city, Iowa",58571,19,56910
"Crawfordsville city, Iowa",56406,19,17130
"East Peru city, Iowa",48750,19,23790
"Ainsworth city, Iowa",54875,19,00730
"Muscatine city, Iowa",52660,19,55110
"Stockport city, Iowa",30938,19,75405
"Coulter city, Iowa",44750,19,16815
"Popejoy city, Iowa",46563,19,64110
"Iowa City city, Iowa",49075,19,38595
"Swisher city, Iowa",84167,19,76890
"Harvey city, Iowa",46250,19,34860
"Seymour city, Iowa",34318,19,71760
"Lenox city, Iowa",41544,19,44490
"Webber city, Kansas",27500,20,76250
"Centralia city, Kansas",60536,20,12425
"Scandia city, Kansas",48125,20,63350
"Clay Center city, Kansas",44214,20,13625
"Sterling city, Kansas",47563,20,68200
"Mildred city, Kansas",-666666666,20,46500
"La Cygne city, Kansas",39013,20,37575
"Macksville city, Kansas",46750,20,43850
"Linn Valley city, Kansas",61528,20,41465
"Cunningham city, Kansas",49432,20,16775
"Stafford city, Kansas",29492,20,67775
"Winona city, Kansas",54750,20,80075
"Circleville city, Kansas",53750,20,13375
"Rexford city, Kansas",27500,20,59125
"Gorham city, Kansas",47625,20,27000
"Osborne city, Kansas",41023,20,53325
"Latimer city, Kansas",-666666666,20,38800
"Edgerton city, Kansas",61354,20,19825
"Gardner city, Kansas",78180,20,25425
"Herndon city, Kansas",35625,20,31475
"Dighton city, Kansas",51250,20,18050
"Horace city, Kansas",30781,20,33150
"Goessel city, Kansas",57917,20,26750
"Ramona city, Kansas",40500,20,58375
"Udall city, Kansas",54821,20,71950
"Gypsum city, Kansas",48750,20,29250
"New Cambria city, Kansas",52083,20,50300
"Abilene city, Kansas",50183,20,00125
"Carlton city, Kansas",48750,20,10675
"Hepler city, Kansas",36750,20,31375
"Walnut city, Kansas",36250,20,74950
"Bel Aire city, Kansas",90795,20,05337
"Lawrence city, Kansas",53639,20,38900
"Lost Springs city, Kansas",37917,20,42825
"Burden city, Kansas",52917,20,09250
"Winfield city, Kansas",45923,20,79950
"Ottawa city, Kansas",46808,20,53550
"Halstead city, Kansas",49250,20,29600
"Hesston city, Kansas",60286,20,31600
"Tonganoxie city, Kansas",72469,20,70800
"Gaylord city, Kansas",34583,20,26000
