NAME,B19013_001E,state,place
"St. Charles city, Kentucky",22292,21,67710
"Vanceburg city, Kentucky",16493,21,79068
"Benton city, Kentucky",42896,21,05824
"West Liberty city, Kentucky",36283,21,81858
"Central City city, Kentucky",37393,21,13978
"Greenville city, Kentucky",30192,21,33022
"Hawkeye city, Iowa",45000,19,35310
"Oelwein city, Iowa",39922,19,58620
"Westgate city, Iowa",56875,19,84180
"Oakland Acres city, Iowa",89583,19,58170
"Prairie City city, Iowa",60978,19,64470
"Oskaloosa city, Iowa",40837,19,59925
"Minden city, Iowa",64500,19,52590
"Shelby city, Iowa",41827,19,72300
"Leighton city, Iowa",48500,19,44310
"Chelsea city, Iowa",45625,19,12990
"Montour city, Iowa",61250,19,53670
"Harlan city, Iowa",43958,19,34500
"Avoca city, Iowa",51875,19,03970
"Crescent city, Iowa",80000,19,17175
"Barnes City city, Iowa",46042,19,04555
"Durango city, Iowa",33750,19,22935
"Middletown city, Iowa",55625,19,51735
"Logan city, Iowa",58688,19,46155
"Fort Madison city, Iowa",42448,19,28605
"Exira city, Iowa",39444,19,26265
"Buck Grove city, Iowa",31250,19,09145
"Dow City city, Iowa",34167,19,22215
"North Liberty city, Iowa",77752,19,57360
"West Branch city, Iowa",61493,19,83595
"Marysville city, Iowa",40795,19,50070
"Allerton city, Iowa",37292,19,01270
"Corydon city, Iowa",45000,19,16635
"West Point city, Iowa",52500,19,84585
"Thayer city, Iowa",60357,19,77565
"Martinsburg city, Iowa",63125,19,49935
"Sibley city, Iowa",43529,19,72975
"Indianola city, Iowa",51414,19,38280
"Duncombe city, Iowa",37188,19,22755
"Lehigh city, Iowa",35278,19,44265
"Wallingford city, Iowa",55833,19,81975
"Imogene city, Iowa",-666666666,19,38055
"Woden city, Iowa",36458,19,86700
"Gibson city, Iowa",36250,19,30540
"Kinross city, Iowa",41429,19,41475
"Richland city, Iowa",58295,19,66720
"Searsboro city, Iowa",32917,19,71355
"Emmetsburg city, Iowa",44672,19,25590
"Grant city, Iowa",27361,19,32295
"Diagonal city, Iowa",41964,19,21270
"Kellerton city, Iowa",36875,19,40350
"Collins city, Iowa",57917,19,15195
"Persia city, Iowa",57813,19,62445
"Franklin city, Iowa",53750,19,28740
"Badger city, Iowa",58125,19,04195
"Colo city, Iowa",60982,19,15240
"Gilbert city, Iowa",87917,19,30630
"Ferguson city, Iowa",43500,19,27255
"Liscomb city, Iowa",44531,19,45660
"McIntire city, Iowa",31250,19,48045
"Bondurant city, Iowa",73073,19,07390
"Armstrong city, Iowa",41949,19,02935
"Corwith city, Iowa",37656,19,16590
"Kanawha city, Iowa",40625,19,40260
"Klemme city, Iowa",46591,19,41655
"Lower Kalskag city, Alaska",28750,02,45460
"Toksook Bay city, Alaska",53750,02,78240
"Upper Kalskag city, Alaska",37500,02,81320
"Wasilla city, Alaska",61774,02,83080
"Napaskiak city, Alaska",32143,02,52720
"Shageluk city, Alaska",-666666666,02,68670
"Dillingham city, Alaska",71146,02,18950
"Quinhagak city, Alaska",35781,02,64600
"Pilot Station city, Alaska",32750,02,60750
"Port Lions city, Alaska",54375,02,63610
"Mountain Village city, Alaska",37813,02,51180
"Scammon Bay city, Alaska",31875,02,67680
"Point Hope city, Alaska",60208,02,61630
"Hoonah city, Alaska",59167,02,33360
"Kaltag city, Alaska",25417,02,37430
"Ruby city, Alaska",25375,02,65590
"Akutan city, Alaska",24464,02,01090
"Aniak city, Alaska",59464,02,03550
"Mekoryuk city, Alaska",30417,02,47990
"Craig city, Alaska",62500,02,17740
"Biggs city, California",45833,06,06560
"Oroville city, California",35457,06,54386
"Del Mar city, California",108556,06,18506
"El Cajon city, California",46374,06,21712
"Del Rey Oaks city, California",86806,06,18688
"Sand City city, California",45000,06,65112
"Benicia city, California",87011,06,05290
"Dixon city, California",72383,06,19402
"Arroyo Grande city, California",64261,06,02868
"Atascadero city, California",69587,06,03064
"Victorville city, California",45895,06,82590
"Point Arena city, California",28000,06,57876
"Anaheim city, California",61826,06,02000
"Fullerton city, California",67110,06,28000
"Brea city, California",85555,06,08100
"Cypress city, California",84469,06,17750
"Dana Point city, California",83913,06,17946
"Huntington Beach city, California",85312,06,36000
"Tustin city, California",70822,06,80854
"Richmond city, California",57107,06,60620
"Belmont city, California",120169,06,05108
"Brisbane city, California",91127,06,08310
"Colorado Springs city, Colorado",56227,08,16000
"Pueblo city, Colorado",35770,08,62000
"Las Animas city, Colorado",26188,08,43660
"Greenwood Village city, Colorado",116743,08,33035
"Lamar city, Colorado",37177,08,43110
"Greeley city, Colorado",50483,08,32155
"Chickasaw city, Alabama",28893,01,14392
"Saraland city, Alabama",54471,01,68160
"Cordova city, Alabama",20917,01,17368
"Adamsville city, Alabama",44833,01,00460
"Fairfield city, Alabama",32723,01,25120
"Homewood city, Alabama",66573,01,35800
"Irondale city, Alabama",47949,01,37864
"Rainbow City city, Alabama",49496,01,63288
"Gardendale city, Alabama",62668,01,29056
"Graysville city, Alabama",42151,01,31384
"Hueytown city, Alabama",41141,01,36448
"Hackett city, Arkansas",26316,05,29290
"Gentry city, Arkansas",45339,05,26290
"Earle city, Arkansas",27134,05,20320
"Jasper city, Arkansas",31071,05,34900
"Mountainburg city, Arkansas",33125,05,47300
"Little Rock city, Arkansas",46578,05,41000
"Guy city, Arkansas",52083,05,29230
"Hermitage city, Arkansas",14844,05,31540
"Berryville city, Arkansas",35652,05,05560
"Diaz city, Arkansas",27731,05,18940
"Bentonville city, Arkansas",76447,05,05320
"Little Flock city, Arkansas",44876,05,40120
"Monticello city, Arkansas",28615,05,46580
"Lewisville city, Arkansas",21103,05,39640
"Bull Shoals city, Arkansas",36200,05,09790
"San Marcos city, California",63960,06,68196
"Santa Rosa city, California",62705,06,70098
"Fountain Valley city, California",84763,06,25380
"Avenal city, California",35103,06,03302
"Irvine city, California",93823,06,36770
"Los Alamitos city, California",80926,06,43224
"Newark city, California",91965,06,50916
"Kerman city, California",42046,06,38226
"Sonora city, California",37589,06,72674
"Whittier city, Alaska",47813,02,84510
"Tenakee Springs city, Alaska",54375,02,76260
"Fairbanks city, Alaska",56306,02,24230
"New Stuyahok city, Alaska",40417,02,53710
"Kiana city, Alaska",41786,02,39300
"Akiak city, Alaska",41563,02,00870
"Clark's Point city, Alaska",21875,02,15430
"Cold Bay city, Alaska",70000,02,16530
"Shungnak city, Alaska",40833,02,70100
"Shaktoolik city, Alaska",56250,02,68890
"Elim city, Alaska",36875,02,22250
"Delta Junction city, Alaska",76667,02,18620
"Atka city, Alaska",57500,02,04210
"Hydaburg city, Alaska",31500,02,34460
"Russian Mission city, Alaska",35000,02,65700
"Adak city, Alaska",75000,02,00065
"Kachemak city, Alaska",75000,02,36540
"Kake city, Alaska",48500,02,36770
"Port Alexander city, Alaska",64500,02,62510
"Egegik city, Alaska",-666666666,02,21150
"Port Heiden city, Alaska",48750,02,63390
"Togiak city, Alaska",43333,02,77690
"Kobuk city, Alaska",48750,02,40840
"Chefornak city, Alaska",53333,02,12680
"Placentia city, California",80668,06,57526
"Noblesville city, Indiana",70276,18,54180
"Anderson city, Indiana",34441,18,01468
"Greendale city, Indiana",60195,18,29448
"Cedar Rapids city, Iowa",55359,19,12000
"Center Point city, Iowa",83235,19,12270
"Hiawatha city, Iowa",43713,19,35940
"Reasnor city, Iowa",38333,19,65955
"Inwood city, Iowa",48125,19,38415
"Lester city, Iowa",71250,19,44670
"Tipton city, Iowa",54719,19,78285
"Williams city, Iowa",52083,19,85800
"Centerville city, Iowa",30442,19,12315
"Udell city, Iowa",37000,19,79410
"Nora Springs city, Iowa",46161,19,56910
"Crawfordsville city, Iowa",50000,19,17130
"East Peru city, Iowa",33125,19,23790
"Ainsworth city, Iowa",44519,19,00730
"Muscatine city, Iowa",50059,19,55110
"Stockport city, Iowa",32361,19,75405
"Coulter city, Iowa",49643,19,16815
"Popejoy city, Iowa",-666666666,19,64110
"Iowa City city, Iowa",42720,19,38595
"Swisher city, Iowa",75714,19,76890
"Harvey city, Iowa",48594,19,34860
"Seymour city, Iowa",27135,19,71760
"Lenox city, Iowa",36313,19,44490
"Burlington city, Iowa",40381,19,09550
"Morrison city, Iowa",36250,19,54165
"Stout city, Iowa",56667,19,75720
"Mondamin city, Iowa",46563,19,53175
"St. Paul city, Iowa",56719,19,70185
"Stanton city, Iowa",58889,19,75000
"Arispe city, Iowa",36458,19,02800
"Lansing city, Iowa",42500,19,43275
"New Albin city, Iowa",28309,19,55785
"Bedford city, Iowa",39196,19,05365
"Pewee Valley city, Kentucky",94205,21,60492
"Booneville city, Kentucky",19375,21,08614
"Elkhorn City city, Kentucky",25515,21,24382
"Stanton city, Kentucky",33922,21,73164
"Livingston city, Kentucky",18750,21,47098
"Oak Grove city, Kentucky",37614,21,57090
"Paintsville city, Kentucky",27030,21,58962
"Cadiz city, Kentucky",32625,21,11692
"Crestview city, Kentucky",58438,21,18424
"Park Hills city, Kentucky",47115,21,59255
"Muncie city, Indiana",31373,18,51876
"Bluffton city, Indiana",38982,18,06220
"Elwood city, Indiana",36383,18,21070
"New Virginia city, Iowa",60250,19,56595
"Humeston city, Iowa",43500,19,37605
"Pioneer city, Iowa",-666666666,19,62985
"Westfield city, Iowa",40000,19,84090
"Danbury city, Iowa",49250,19,18390
"Bristow city, Iowa",35313,19,08560
"Cascade city, Iowa",49167,19,11305
"Olin city, Iowa",40568,19,58980
"Tabor city, Iowa",56389,19,76935
"Carter Lake city, Iowa",57670,19,11215
"Akron city, Iowa",44615,19,00775
"Craig city, Iowa",-666666666,19,16950
"Struble city, Iowa",53750,19,75945
"Anthon city, Iowa",39063,19,02350
"Bronson city, Iowa",60938,19,08650
"Sheldahl city, Iowa",60481,19,72345
"Princeton city, Iowa",67361,19,64740
"La Motte city, Iowa",60625,19,43050
"Maquoketa city, Iowa",40982,19,49215
"Preston city, Iowa",48906,19,64605
"Sabula city, Iowa",50366,19,69510
"Zwingle city, Iowa",46500,19,87690
"Sedan city, Kansas",30924,20,63750
"Lane city, Kansas",41563,20,38400
"Rantoul city, Kansas",39821,20,58525
"Junction City city, Kansas",45910,20,35750
"Holton city, Kansas",44107,20,32825
"Melvern city, Kansas",36696,20,45700
"Overbrook city, Kansas",47813,20,53725
"Kansas City city, Kansas",39536,20,36000
"De Soto city, Kansas",52077,20,17850
"Leawood city, Kansas",147722,20,39075
"Roeland Park city, Kansas",60771,20,60825
"Dwight city, Kansas",37500,20,19125
"Atwood city, Kansas",40000,20,03150
"Andale city, Kansas",75938,20,01775
"Muscotah city, Kansas",37083,20,49325
"Glasco city, Kansas",40972,20,26375
"Climax city, Kansas",43125,20,14275
"Virgil city, Kansas",28125,20,74075
"Belvue city, Kansas",52500,20,05925
"St. Marys city, Kansas",52500,20,62400
"Attica city, Kansas",42308,20,03100
"Easton city, Kansas",35833,20,19600
"Smith Center city, Kansas",35690,20,65925
"Belleville city, Kansas",31885,20,05600
"Courtland city, Kansas",42813,20,16025
"Narka city, Kansas",27500,20,49350
"Grandview Plaza city, Kansas",41842,20,27425
"Whiting city, Kansas",36250,20,78100
"Lyndon city, Kansas",54423,20,43350
"Altamont city, Kansas",57917,20,01550
"St. George city, Kansas",73438,20,62200
"Bison city, Kansas",41250,20,06950
"Eudora city, Kansas",56766,20,21675
"Bonner Springs city, Kansas",58601,20,07975
"Edwardsville city, Kansas",60632,20,20000
"Hope city, Kansas",47656,20,33075
"Bluff City city, Kansas",23571,20,07775
"Newhalen city, Alaska",36250,02,53270
"Pilot Point city, Alaska",-666666666,02,60640
"Eagle city, Alaska",-666666666,02,20380
"Cordova city, Alaska",107771,02,17410
"Valdez city, Alaska",80357,02,82200
"Gambell city, Alaska",31667,02,27640
"Golovin city, Alaska",33750,02,29180
"Klawock city, Alaska",40000,02,40400
"Agoura Hills city, California",114313,06,00394
"Duarte city, California",65571,06,19990
"Fort Bragg city, California",37250,06,25058
"Solana Beach city, California",100352,06,72506
"Rolling Hills city, California",220764,06,62602
"Whittier city, California",67431,06,85292
"South Lake Tahoe city, California",42401,06,73108
"Stockton city, California",46033,06,75000
"Lakeport city, California",37576,06,39710
"El Segundo city, California",91623,06,22412
"Irwindale city, California",55000,06,36826
"Lomita city, California",61580,06,42468
"Long Beach city, California",55151,06,43000
"Pasadena city, California",73029,06,56000
"Pomona city, California",50360,06,58072
"Walnut city, California",97345,06,83332
"Napa city, California",71087,06,50258
"St. Helena city, California",85505,06,64140
"Colton city, California",43966,06,14890
"Menlo Park city, California",126045,06,46870
"Millbrae city, California",98533,06,47486
"Newman city, California",51455,06,51140
"Porterville city, California",39763,06,58240
"Galt city, California",63681,06,28112
"San Jacinto city, California",48382,06,67112
"Arvin city, California",36524,06,02924
"California City city, California",48776,06,09780
"Yreka city, California",30202,06,86944
"El Paso de Robles (Paso Robles) city, California",61682,06,22300
"Etna city, California",36548,06,22972
"Live Oak city, California",41919,06,41936
"Carmel-by-the-Sea city, California",81607,06,11250
"Blythe city, California",40448,06,07218
"Banning city, California",40627,06,03820
"Calimesa city, California",46070,06,09864
"Brawley city, California",40745,06,08058
"Birmingham city, Alabama",32404,01,07000
"Helena city, Alabama",84888,01,34024
"Hoover city, Alabama",78056,01,35896
"Midfield city, Alabama",36647,01,48376
"Vestavia Hills city, Alabama",93178,01,78552
"Andalusia city, Alabama",34012,01,01708
"Anniston city, Alabama",30539,01,01852
"Atmore city, Alabama",25487,01,03004
"Lineville city, Alabama",32244,01,43264
"Heflin city, Alabama",22708,01,33976
"Guntersville city, Alabama",42273,01,32416
"Bay Minette city, Alabama",32341,01,04660
"Orange Beach city, Alabama",59523,01,57144
"Kimberly city, Alabama",71161,01,39856
"Moody city, Alabama",60911,01,51096
"Selma city, Alabama",23283,01,69120
"Sedona city, Arizona",56607,04,65350
"San Luis city, Arizona",31743,04,63470
"Rio Dell city, California",39981,06,60900
"Belvedere city, California",178750,06,05164
"Hartselle city, Alabama",54248,01,33448
"Demopolis city, Alabama",25942,01,20296
"Ozark city, Alabama",37522,01,57648
"Elk Grove city, California",83141,06,22020
"Mountain View city, California",109249,06,49670
"Lake Forest city, California",92415,06,39496
"Santa Ana city, California",54062,06,69000
"Lemoore city, California",50871,06,41152
"Blockton city, Iowa",32115,19,06985
"Conway city, Iowa",36250,19,15960
"Kiron city, Iowa",35250,19,41610
"Westside city, Iowa",58250,19,84630
"Sheffield city, Iowa",47935,19,72210
"Coralville city, Iowa",60115,19,16230
"Tiffin city, Iowa",58750,19,78060
"University Heights city, Iowa",61042,19,79770
"Knoxville city, Iowa",41727,19,42015
"Pleasantville city, Iowa",50425,19,63750
"Conrad city, Iowa",44063,19,15825
"Wellsburg city, Iowa",53250,19,83325
"Missouri Valley city, Iowa",44519,19,52860
"Woodbine city, Iowa",48409,19,86835
"Hampton city, Iowa",42089,19,33960
"Hansell city, Iowa",47500,19,34365
"Hills city, Iowa",49205,19,36345
"Pella city, Iowa",60568,19,62040
"Promise City city, Iowa",-666666666,19,64875
"Manson city, Iowa",37763,19,48990
"Truro city, Iowa",51161,19,79140
"Keystone city, Iowa",55795,19,41115
"Luzerne city, Iowa",68750,19,47505
"Shellsburg city, Iowa",50667,19,72480
"Orient city, Iowa",47625,19,59565
"Fredericksburg city, Iowa",37083,19,28965
"Lawler city, Iowa",48750,19,43815
"Nashua city, Iowa",46402,19,55335
"North Washington city, Iowa",70625,19,57495
"Arnolds Park city, Iowa",44833,19,03025
"Spirit Lake city, Iowa",57008,19,74415
"LeRoy city, Kansas",46667,20,39650
"Buffalo city, Kansas",36111,20,09150
"Neodesha city, Kansas",36685,20,49650
"Girard city, Kansas",36157,20,26300
"Bartlett city, Kansas",51250,20,04350
"Goodland city, Kansas",44360,20,26875
"Garden Plain city, Kansas",68750,20,25375
"Eastborough city, Kansas",114500,20,19300
"Mount Hope city, Kansas",52500,20,48900
"Minneola city, Kansas",46023,20,47150
"Elk Falls city, Kansas",28750,20,20300
"Longton city, Kansas",33125,20,42650
"Arlington city, Kansas",36607,20,02325
"Partridge city, Kansas",36250,20,54700
"Pretty Prairie city, Kansas",33167,20,57700
"Wathena city, Kansas",50601,20,76000
"Brownell city, Kansas",57750,20,08675
"Mayfield city, Kansas",58125,20,45275
"Mulvane city, Kansas",68560,20,49100
"Hamlin city, Kansas",50625,20,29700
"Severance city, Kansas",24688,20,64025
"Coolidge city, Kansas",63750,20,15400
"St. Paul city, Kansas",53333,20,62500
"Stark city, Kansas",24583,20,68025
"Bushton city, Kansas",48750,20,09700
"Jennings city, Kansas",48036,20,35375
"Buffalo city, Iowa",46979,19,09235
"McCausland city, Iowa",74063,19,47820
"Maysville city, Iowa",46250,19,50655
"Panorama Park city, Iowa",38750,19,61365
"Blencoe city, Iowa",48125,19,06940
"Albia city, Iowa",40737,19,00910
"Guernsey city, Iowa",38125,19,33285
"Montezuma city, Iowa",50962,19,53490
"Victor city, Iowa",46528,19,80805
"Lime Springs city, Iowa",47188,19,45165
"Morning Sun city, Iowa",47981,19,54120
"Agency city, Iowa",39659,19,00640
"Mason City city, Iowa",45193,19,50160
"Dana city, Iowa",30893,19,18345
"Colesburg city, Iowa",52000,19,15015
"Alden city, Iowa",44286,19,01045
"Elberon city, Iowa",48750,19,24375
"Sidney city, Iowa",40769,19,73065
"Thurman city, Iowa",55250,19,77970
"Sigourney city, Iowa",44400,19,73110
"Orchard city, Iowa",50893,19,59520
"Alleman city, Iowa",90833,19,01180
"Mitchellville city, Iowa",57391,19,52950
"West Des Moines city, Iowa",70906,19,83910
"Tingley city, Iowa",38750,19,78195
"Rodman city, Iowa",26042,19,68340
"Ruthven city, Iowa",42708,19,69330
"Mount Ayr city, Iowa",46667,19,54480
"Haverhill city, Iowa",70833,19,35220
"Le Grand city, Iowa",51750,19,44220
"Long Grove city, Iowa",108889,19,46425
"Ute city, Iowa",40625,19,79995
"Columbus Junction city, Iowa",49213,19,15420
"Cotter city, Iowa",41875,19,16725
"Onaga city, Kansas",42500,20,52875
"Overland Park city, Kansas",74789,20,53775
"Lebanon city, Kansas",24643,20,39100
"Sabetha city, Kansas",46318,20,62025
"Baxter Springs city, Kansas",40337,20,04625
"Bentley city, Kansas",62969,20,06125
"Olathe city, Kansas",79691,20,52575
"Prairie Village city, Kansas",83200,20,57575
"Lakin city, Kansas",51250,20,38175
"Longford city, Kansas",28333,20,42575
"Tribune city, Kansas",53281,20,71450
"Ulysses city, Kansas",54157,20,71975
"Peabody city, Kansas",37054,20,55100
"Dexter city, Kansas",40625,20,17925
"Wellsville city, Kansas",48839,20,76625
"Newton city, Kansas",46266,20,50475
"Athol city, Kansas",51458,20,03025
"Neosho Falls city, Kansas",31250,20,49825
"Clifton city, Kansas",52708,20,14200
"Palmer city, Kansas",40833,20,54200
"Havana city, Kansas",48542,20,30700
"Formoso city, Kansas",36250,20,23825
"Salina city, Kansas",45896,20,62700
"Canton city, Kansas",53203,20,10475
"Altoona city, Kansas",38523,20,01625
"Benedict city, Kansas",28750,20,06000
"Brownsboro Farm city, Kentucky",90625,21,10162
"Mount Shasta city, California",34813,06,49852
"Monterey city, California",68511,06,48872
"Soledad city, California",54878,06,72520
"Coronado city, California",92413,06,16378
"Encinitas city, California",100698,06,22678
"Escondido city, California",54268,06,22804
"Wildomar city, California",62976,06,85446
"Menifee city, California",57598,06,46842
"Dublin city, California",128403,06,20018
"Emeryville city, California",74295,06,22594
"Costa Mesa city, California",70438,06,16532
"El Cerrito city, California",92670,06,21796
"Pinole city, California",74124,06,57288
"Ojai city, California",64618,06,53476
"Port Hueneme city, California",59592,06,58296
"Santa Paula city, California",51549,06,70042
"Portola city, California",29741,06,58352
"Livingston city, California",55226,06,42006
"East Palo Alto city, California",55170,06,20956
"Redwood City city, California",90461,06,60102
"San Bruno city, California",89000,06,65028
"Lafayette city, California",142977,06,39122
"Martinez city, California",93874,06,46114
"Loma Linda city, California",51390,06,42370
"Pittsburg city, California",63950,06,57456
"Walnut Creek city, California",82848,06,83346
"Half Moon Bay city, California",106211,06,31708
"Los Banos city, California",45751,06,44028
"Daly City city, California",79346,06,17918
"El Centro city, California",41849,06,21782
"Holtville city, California",28115,06,34246
"Imperial city, California",85503,06,36280
"Indio city, California",49551,06,36448
"Murrieta city, California",76149,06,50076
"Calexico city, California",34734,06,09710
"Delano city, California",36265,06,18394
"Cloverdale city, California",64144,06,14190
"Clovis city, California",64640,06,14218
"Rohnert Park city, California",60333,06,62546
"Chico city, California",43148,06,13014
"Woodlake city, California",34583,06,86300
"American Canyon city, California",83673,06,01640
"Folsom city, California",102692,06,24638
"Sacramento city, California",52071,06,64000
"Watsonville city, California",49487,06,83668
"Idaho Springs city, Colorado",52528,08,38370
"Evans city, Colorado",51238,08,25280
"Fisher city, Arkansas",45208,05,23800
"Fouke city, Arkansas",24667,05,24640
"Gilmore city, Arkansas",21477,05,27040
"Alexander city, Arkansas",37853,05,00580
"Bethel Heights city, Arkansas",53250,05,05740
"DeWitt city, Arkansas",31327,05,18790
"West Memphis city, Arkansas",30632,05,74540
"Monette city, Arkansas",50069,05,46400
"Blytheville city, Arkansas",33880,05,07330
"Joiner city, Arkansas",14271,05,35650
"Batesville city, Arkansas",42143,05,04030
"Calico Rock city, Arkansas",24000,05,10570
"Valley city, Alabama",39387,01,78204
"La Fayette city, Alabama",26932,01,40672
"Lanett city, Alabama",27297,01,41296
"Tuscumbia city, Alabama",47500,01,77280
"Fort Payne city, Alabama",38445,01,27616
"Florence city, Alabama",37058,01,26896
"Hamilton city, Alabama",37391,01,32848
"Millbrook city, Alabama",59435,01,48712
"Prattville city, Alabama",56364,01,62328
"Wetumpka city, Alabama",43750,01,81720
"Daleville city, Alabama",41235,01,19360
"Scottsboro city, Alabama",40722,01,68736
"Eufaula city, Alabama",33362,01,24568
"Warrior city, Alabama",46486,01,79944
"Muscle Shoals city, Alabama",52132,01,53016
"Albertville city, Alabama",32042,01,00988
"Hartford city, Alabama",28098,01,33424
"Nunam Iqua city, Alaska",48750,02,56600
"Kwethluk city, Alaska",47500,02,42380
"Nightmute city, Alaska",44375,02,53930
"Fort Yukon city, Alaska",39286,02,26760
"Grayling city, Alaska",25938,02,30060
"Ogden city, Iowa",49318,19,58665
"Bassett city, Iowa",40417,19,04780
"Panora city, Iowa",48750,19,61320
"Winfield city, Iowa",48077,19,86385
"Archer city, Iowa",46875,19,02530
"Vining city, Iowa",63750,19,81120
"Elma city, Iowa",37614,19,25095
"Fredonia city, Iowa",44722,19,29055
"Eldon city, Iowa",32260,19,24420
"Linn Grove city, Iowa",35833,19,45480
"Clayton city, Iowa",50000,19,13845
"Elkport city, Iowa",25000,19,24825
"Luana city, Iowa",46250,19,47055
"McGregor city, Iowa",36591,19,48000
"Buffalo Center city, Iowa",48393,19,09280
"Chester city, Iowa",29375,19,13125
"Protivin city, Iowa",43250,19,65010
"Letts city, Iowa",55625,19,44715
"Blakesburg city, Iowa",26250,19,06850
"Britt city, Iowa",46650,19,08605
"Goodell city, Iowa",29250,19,31575
"Ankeny city, Iowa",76760,19,02305
"Polk City city, Iowa",90216,19,64020
"Earlville city, Iowa",62500,19,23430
"Greeley city, Iowa",46591,19,32610
"Manchester city, Iowa",50794,19,48810
"Balltown city, Iowa",57500,19,04375
"Rockwell city, Iowa",53261,19,68250
"Edgewood city, Iowa",47308,19,24060
"Williamson city, Iowa",42813,19,85935
"Onawa city, Iowa",32026,19,59115
"Swaledale city, Iowa",38571,19,76620
"Ralston city, Iowa",31667,19,65505
"Scranton city, Iowa",45469,19,71310
"Buckeye city, Iowa",42500,19,09100
"Lone Rock city, Iowa",66250,19,46290
"Tama city, Iowa",50646,19,77115
"Hornick city, Iowa",56250,19,37200
"Stuart city, Iowa",43077,19,75990
"Yale city, Iowa",44375,19,87285
"Hillsboro city, Iowa",25000,19,36390
"Salem city, Iowa",35278,19,70230
"Central City city, Iowa",61641,19,12495
"Prairieburg city, Iowa",43750,19,64425
"Birmingham city, Iowa",45000,19,06625
"Milton city, Iowa",40417,19,52500
"Kingsley city, Iowa",64286,19,41385
"Springhill city, Louisiana",26260,22,72485
"DeQuincy city, Louisiana",41607,22,20575
"Hammond city, Louisiana",33364,22,32755
"Donaldsonville city, Louisiana",35750,22,21240
"Gridley city, Kansas",36964,20,28850
"Douglass city, Kansas",57083,20,18400
"El Dorado city, Kansas",42661,20,20075
"Bucklin city, Kansas",57500,20,09000
"Garfield city, Kansas",45625,20,25750
"Garden City city, Kansas",48743,20,25325
"Almena city, Kansas",43333,20,01425
"Oxford city, Kansas",50750,20,53850
"Wellington city, Kansas",41703,20,76475
"Olpe city, Kansas",51500,20,52800
"Palco city, Kansas",33125,20,54125
"Ingalls city, Kansas",51023,20,34225
"Raymond city, Kansas",58500,20,58550
"Sublette city, Kansas",61473,20,68775
"Earlton city, Kansas",25833,20,19275
"Little River city, Kansas",44167,20,41575
"Medicine Lodge city, Kansas",48250,20,45500
"Lebo city, Kansas",47232,20,39125
"Waverly city, Kansas",46750,20,76050
"Blue Mound city, Kansas",31141,20,07600
"Havensville city, Kansas",76250,20,30775
"Louisville city, Kansas",32750,20,42925
"Chetopa city, Kansas",35750,20,12950
"Oswego city, Kansas",40900,20,53450
"Shawnee city, Kansas",79048,20,64500
"Westwood city, Kansas",92563,20,77500
"Westwood Hills city, Kansas",123500,20,77525
"Cheney city, Kansas",67813,20,12775
"Linn city, Kansas",37188,20,41425
"Cherryvale city, Kansas",35298,20,12925
"Elk City city, Kansas",29091,20,20250
"Cullison city, Kansas",52083,20,16675
"Pratt city, Kansas",42283,20,57625
"Richfield city, Kansas",86250,20,59200
"Rolla city, Kansas",44306,20,60900
"Jewell city, Kansas",37386,20,35475
"Ellsworth city, Maine",51250,23,23200
"Belfast city, Maine",40625,23,03950
"Augusta city, Maine",40555,23,02100
"Eastport city, Maine",33836,23,21730
"Gardiner city, Maine",49569,23,27085
"Hallowell city, Maine",54219,23,30550
"Oakville city, Iowa",39375,19,58395
"Hartley city, Iowa",42731,19,34725
"Dougherty city, Iowa",49688,19,22080
"Rock Falls city, Iowa",44375,19,68025
"Dundee city, Iowa",39286,19,22800
"Ryan city, Iowa",65250,19,69465
"Clive city, Iowa",90502,19,14520
"Pleasant Hill city, Iowa",75373,19,63525
"Runnells city, Iowa",66667,19,69240
"Urbandale city, Iowa",81862,19,79950
"Elkader city, Iowa",45000,19,24690
"Garnavillo city, Iowa",39688,19,29910
"Remsen city, Iowa",54479,19,66405
"Dayton city, Iowa",38750,19,19180
"Arion city, Iowa",41250,19,02755
"Charter Oak city, Iowa",45750,19,12900
"Latimer city, Iowa",33438,19,43590
"Millerton city, Iowa",31723,19,52275
"Haysville city, Kansas",51660,20,31125
"Sedgwick city, Kansas",51328,20,63800
"Valley Center city, Kansas",58384,20,73250
"Viola city, Kansas",60313,20,74025
"Tipton city, Kansas",50625,20,70675
"North Newton city, Kansas",57500,20,51225
"Liberal city, Kansas",46910,20,39825
"Leon city, Kansas",51806,20,39450
"Norton city, Kansas",46350,20,51500
"Quinter city, Kansas",52794,20,58250
"Robinson city, Kansas",39063,20,60325
"Ozawkie city, Kansas",75859,20,53925
"Bennington city, Kansas",53015,20,06075
"Cuba city, Kansas",40000,20,16625
"Cottonwood Falls city, Kansas",36688,20,15900
"South Haven city, Kansas",39821,20,66650
"Grainfield city, Kansas",40139,20,27200
"Hunnewell city, Kansas",-666666666,20,33500
"Matfield Green city, Kansas",36250,20,45150
"Parsons city, Kansas",34972,20,54675
"Hanover city, Kansas",40893,20,29875
"Iuka city, Kansas",56000,20,34625
"Webber city, Kansas",28750,20,76250
"Centralia city, Kansas",38958,20,12425
"Scandia city, Kansas",47292,20,63350
"Clay Center city, Kansas",44190,20,13625
"Sterling city, Kansas",40509,20,68200
"Mildred city, Kansas",35313,20,46500
"La Cygne city, Kansas",36488,20,37575
